 state, state2, stfips, zip, region, typebldg, floor, room, basement, windoor, rep, stratum, wave, starttm, stoptm, startdt, stopdt, activity, pcterr, adjwt, dupflag, zipflag, cntyfips, county
R5,WI,55,54174, 3,1,0,4,Y, , .,19,  .,1114,1045,030388,030388,     2.4,     9.3,     3.445054,0,0,999,MENOMINEE           
R5,WI,55,54174, 3,1,0,4,Y, , .,19,  .,1132,1101,030388,030388,     1.2,    14.2,     3.445054,0,0,999,MENOMINEE           
R5,WI,55,54174, 3,1,0,4,Y, , .,19,  .,1201,1114,030388,030388,     3.4,     7.8,     3.445054,0,0,999,MENOMINEE           
R5,WI,55,54174, 3,1,0,4,Y, , .,19,  .,1213,1118,030388,030388,     2.6,    10.4,     3.445054,0,0,999,MENOMINEE           
R5,WI,55,54174, 3,1,0,4,Y, , .,19,  .,1505,1510,032888,033088,     1.5,    12.3,     3.445054,0,0,999,MENOMINEE           
R5,WI,55,54174, 3,1,1,0,Y, , .,19,  .,1715,1715,031588,031888,    12.4,     2.6,     3.445054,0,0,999,MENOMINEE           
R5,WI,55,54174, 3,1,9,3,Y, , .,19,  .,1042,1033,030388,030388,     1.5,    15.2,     3.445054,0,0,999,MENOMINEE           
R5,WI,55,54174, 3,2,1,0,N, , .,19,  .,1632,1636,030388,031188,     6.2,     5.3,     3.445054,0,0,999,MENOMINEE           
R5,WI,55,54301, 4,1,0,4,Y, , .,25,  .,0730,0730,032388,032588,     4.6,     7.7,     6.800794,0,0,  9,ONEIDA              
R5,WI,55,54301, 4,1,0,4,Y, , .,25,  .,1030,1030,032388,032588,     0.6,    42.0,     6.800794,0,0,  9,ONEIDA              
R5,WI,55,54301, 4,1,1,1,N, , .,25,  .,1300,1245,032388,032588,     0.8,    36.0,     6.800794,0,0,  9,ONEIDA              
R5,WI,55,54301, 4,1,1,3,N, , .,25,  .,1300,1300,032588,032788,     0.5,    34.5,     6.800794,0,0,  9,ONEIDA              
R5,WI,55,54301, 4,2,1,1,N, , .,25,  .,1140,1340,031588,031788,     0.4,     0.0,     6.800794,0,0,  9,ONEIDA              
R5,WI,55,54313, 4,1,0,4,Y, , .,25,  .,1255,1525,030388,031188,     1.3,    26.3,     6.800794,0,0,  9,ONEIDA              
R5,WI,55,54313, 4,2,1,1,N, , .,25,  .,1110,1310,031588,031788,     0.6,    32.6,     6.800794,0,0,  9,ONEIDA              
R5,WI,55,54313, 4,2,1,1,N, , .,25,  .,1130,1525,031588,031788,     0.6,    38.6,     6.800794,0,0,  9,ONEIDA              
R5,WI,55,54313, 4,2,1,1,N, , .,25,  .,1350,1355,031588,031788,     0.5,     0.0,     6.800794,0,0,  9,ONEIDA              
R5,WI,55,54313, 4,2,1,1,N, , .,25,  .,1400,1410,031588,031788,     0.2,     0.0,     6.800794,0,0,  9,ONEIDA              
R5,WI,55,54313, 4,2,1,1,N, , .,25,  .,1415,1425,031588,031788,     0.5,     0.0,     6.800794,0,0,  9,ONEIDA              
R5,WI,55,54416, 4,1,0,2,Y, , .,20,  .,1126,1241,030388,030388,     2.9,     8.6,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,2,Y, , .,20,  .,1406,1520,030388,030388,     8.8,     4.4,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,4,N, , .,20,  .,1100,1710,030388,030388,     3.4,     8.0,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,4,Y, , .,20,  .,0600,0830,030388,030388,    15.1,     2.8,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,4,Y, , .,20,  .,0730,0730,030388,030388,     3.9,     7.0,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,4,Y, , .,20,  .,0815,0835,030388,030388,     6.5,     4.7,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,4,Y, , .,20,  .,0930,0930,030388,030388,     2.1,    13.3,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,4,Y, , .,20,  .,1030,1100,030388,030388,     7.7,     4.6,     3.660000,0,0,999,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,4,Y, , .,20,  .,1130,1110,030388,030388,     4.8,     6.2,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,4,Y, , .,20,  .,1210,1225,030388,030388,     4.9,     5.3,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,4,Y, , .,20,  .,1230,1245,022988,030388,     3.3,     9.4,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,4,Y, , .,20,  .,1315,1000,030388,030388,     4.5,     5.7,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,4,Y, , .,20,  .,1325,1410,022988,030388,     8.5,     5.0,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,4,Y, , .,20,  .,1330,1410,022988,030388,     6.5,     6.0,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,4,Y, , .,20,  .,1420,1440,030388,030388,     9.0,     3.9,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,4,Y, , .,20,  .,1427,0745,030388,030388,     4.2,     6.1,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,4,Y, , .,20,  .,1430,1515,030388,030388,     5.5,     6.0,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,4,Y, , .,20,  .,1435,1445,030388,030388,    14.6,     3.0,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,4,Y, , .,20,  .,1435,1525,030388,030388,     6.1,     5.1,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,4,Y, , .,20,  .,1449,1548,030388,030388,     2.7,    10.6,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,4,Y, , .,20,  .,1456,1550,030388,030388,     6.5,     5.4,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,4,Y, , .,20,  .,1500,1600,030388,030388,    10.1,     3.9,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,4,Y, , .,20,  .,1530,1540,030388,030388,     7.3,     4.9,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,4,Y, , .,20,  .,1634,1640,030388,030388,     3.7,     8.0,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,4,Y, , .,20,  .,1700,1700,030388,030388,     2.4,    11.1,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,4,Y, , .,20,  .,1730,1845,022988,030388,    22.3,     2.6,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,4,Y, , .,20,  .,2245,1015,030388,030388,     3.3,     7.6,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,0,7,Y, , .,20,  .,1525,1535,022988,030388,    18.0,     3.1,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,1,1,N, , .,20,  .,1015,0945,030388,030388,     3.9,     8.0,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,1,1,N, , .,20,  .,1415,1625,030388,030388,     0.8,    29.6,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,1,3,N, , .,20,  .,0940,1000,030388,030388,     2.7,    11.1,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,1,1,3,N, , .,20,  .,1520,1544,030388,030388,     2.0,    14.0,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,2,0,4,Y, , .,20,  .,1645,1700,030388,030388,     8.8,     4.4,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,2,1,3,N, , .,20,  .,1100,1045,030388,030388,     7.3,     4.1,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,2,1,3,N, , .,20,  .,1500,1610,030388,030388,     1.8,    14.2,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,2,1,3,N, , .,20,  .,1505,1605,030388,030388,     2.9,     9.4,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54416, 4,2,1,3,N, , .,20,  .,1510,1610,030388,030388,     5.8,     5.6,     3.660000,0,0,115,STOCKBRIDGE-MUNSEE  
R5,WI,55,54471, 4,1,0,7,Y, , .,27,  .,1610,1615,022288,022488,     3.8,     9.0,     4.761628,0,0, 73,WISCONSIN WINNEBAGO 
R5,WI,55,54489, 4,1,1,1,N, , .,27,  .,1000,1100,022288,022488,     0.3,     0.0,     4.761628,0,0,141,WISCONSIN WINNEBAGO 
R5,WI,55,54494, 4,1,0,4,N, , .,27,  .,1030,1130,022288,022488,     2.0,    14.3,     4.761628,0,0,141,WISCONSIN WINNEBAGO 
R5,WI,55,54494, 4,1,0,4,Y, , .,27,  .,1230,1100,022488,022688,     2.3,    10.3,     4.761628,0,0,141,WISCONSIN WINNEBAGO 
R5,WI,55,54494, 4,1,0,4,Y, , .,27,  .,1245,1315,022288,022488,     0.8,    34.4,     4.761628,0,0,141,WISCONSIN WINNEBAGO 
R5,WI,55,54494, 4,1,1,1,N, , .,27,  .,1000,1205,022288,022488,     1.1,    23.0,     4.761628,0,0,141,WISCONSIN WINNEBAGO 
R5,WI,55,54494, 4,1,1,1,N, , .,27,  .,1015,1115,022288,022488,     0.9,    29.3,     4.761628,0,0,141,WISCONSIN WINNEBAGO 
R5,WI,55,54494, 4,1,1,3,Y, , .,27,  .,1150,1245,022288,022488,     0.6,    46.6,     4.761628,0,0,141,WISCONSIN WINNEBAGO 
R5,WI,55,54499, 4,1,0,4,Y, , .,27,  .,1530,1400,022488,022688,     9.4,     4.2,     4.761628,0,0,115,WISCONSIN WINNEBAGO 
R5,WI,55,54520, 4,1,0,4,Y, , .,21,  .,1035,1015,022488,022688,     1.2,    17.4,     6.145833,0,0, 41,FOREST COUNTY       
R5,WI,55,54520, 4,1,0,4,Y, , .,21,  .,1105,1020,022488,022688,     0.6,    28.8,     6.145833,0,0, 41,FOREST COUNTY       
R5,WI,55,54520, 4,1,0,4,Y, , .,24,  .,1000,1048,022388,022588,     2.1,    15.2,    11.750000,0,0, 41,SOKAOGAN CHIPPEWA   
R5,WI,55,54520, 4,1,0,4,Y, , .,24,  .,1030,1015,022388,022588,     2.5,    13.0,    11.750000,0,0, 41,SOKAOGAN CHIPPEWA   
R5,WI,55,54520, 4,1,0,4,Y, , .,24,  .,1115,1040,022388,022588,     1.4,    21.0,    11.750000,0,0, 41,SOKAOGAN CHIPPEWA   
R5,WI,55,54520, 4,1,1,1,N, , .,21,  .,1050,1440,022488,022688,     0.3,     0.0,     6.145833,0,0, 41,FOREST COUNTY       
R5,WI,55,54520, 4,1,1,1,N, , .,21,  .,1120,1115,022488,022688,     1.0,    21.3,     6.145833,0,0, 41,FOREST COUNTY       
R5,WI,55,54520, 4,1,1,1,N, , .,21,  .,1130,1120,022488,022688,     0.4,     0.0,     6.145833,0,0, 41,FOREST COUNTY       
R5,WI,55,54520, 4,2,0,4,Y, , .,24,  .,1045,1035,022388,022588,     2.6,    12.5,    11.750000,0,0, 41,SOKAOGAN CHIPPEWA   
R5,WI,55,54538, 4,0,9,0, , , .,23,  .,0700,0900,032388,032588,     3.8,     9.5,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,2,Y, , .,23,  .,1315,1315,032388,032588,     7.0,     5.9,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,2,Y, , .,23,  .,1645,1700,032388,032588,     1.1,    21.0,     3.697917,0,0, 85,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,2,Y, , .,23,  .,1700,1700,032388,032588,     4.0,     9.5,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,4,Y, , .,23,  .,0745,1142,032288,032488,     2.2,    16.8,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,4,Y, , .,23,  .,0930,0930,032288,032488,    11.3,     3.8,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,4,Y, , .,23,  .,0940,1115,032288,032488,    11.9,     4.6,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,4,Y, , .,23,  .,1000,1035,032688,032888,     0.3,     0.0,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,4,Y, , .,23,  .,1005,1005,032388,032588,     2.1,    15.6,     3.697917,1,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,4,Y, , .,23,  .,1005,1130,032388,032588,     3.4,    10.4,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,4,Y, , .,23,  .,1005,1530,032288,032488,     1.4,    22.8,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,4,Y, , .,23,  .,1045,1400,032288,032488,     4.9,     8.5,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,4,Y, , .,23,  .,1050,1050,032388,032588,     1.1,    25.5,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,4,Y, , .,23,  .,1100,1045,032288,032488,     6.9,     7.0,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,4,Y, , .,23,  .,1105,1000,032288,032588,    10.5,     4.2,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,4,Y, , .,23,  .,1140,1145,032388,032588,     8.0,     5.6,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,4,Y, , .,23,  .,1245,1250,032388,032588,     9.5,     5.0,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,4,Y, , .,23,  .,1330,1420,032188,032388,     0.6,    44.8,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,4,Y, , .,23,  .,1400,1435,032188,032388,     6.7,     6.1,     3.697917,2,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,4,Y, , .,23,  .,1410,1420,032288,032488,     2.9,    13.9,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,4,Y, , .,23,  .,1435,1435,032288,032688,     1.8,    13.4,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,4,Y, , .,23,  .,1435,1445,032188,032388,    12.8,     3.9,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,4,Y, , .,23,  .,1505,1530,032288,032488,     3.7,     9.5,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,4,Y, , .,23,  .,1600,1600,032288,032488,     2.6,    15.0,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,4,Y, , .,23,  .,1700,1000,032588,032888,     4.6,     6.5,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,4,Y, , .,23,  .,1700,1700,032188,032388,     2.0,    20.1,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,4,Y, , .,23,  .,1700,1700,032288,032488,     4.5,     9.3,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,0,6,Y, , .,23,  .,1340,1425,032188,032388,     0.9,    35.2,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,1,1,N, , .,23,  .,1130,1140,032388,032588,     1.0,    27.7,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,1,1,N, , .,23,  .,1345,1430,032188,032388,     2.0,    14.7,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,1,1,N, , .,23,  .,1500,1510,032188,032388,     2.9,    11.2,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,1,3,N, , .,23,  .,1025,1020,032288,032488,     0.6,    62.0,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,1,3,N, , .,23,  .,1220,1230,032388,032588,     3.9,     8.8,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,1,3,N, , .,23,  .,1310,1315,032388,032588,     0.5,     0.0,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,1,3,N, , .,23,  .,1545,1545,032288,032488,     1.1,    31.7,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54538, 4,1,1,7,N, , .,23,  .,1440,1445,032288,032488,     0.9,    38.8,     3.697917,0,0,125,LAC DU FLAMBEAU     
R5,WI,55,54566, 4,1,0,4,Y, , .,21,  .,0955,1045,022488,022688,     1.7,    11.3,     6.145833,0,0, 41,FOREST COUNTY       
R5,WI,55,54615, 4,1,0,4,Y, , .,27,  .,1300,1030,022388,022588,     1.2,    21.1,     4.761628,0,0, 53,WISCONSIN WINNEBAGO 
R5,WI,55,54615, 4,1,0,4,Y, , .,27,  .,1400,1030,022288,022588,     1.5,    14.9,     4.761628,0,0, 53,WISCONSIN WINNEBAGO 
R5,WI,55,54615, 4,1,0,4,Y, , .,27,  .,1530,1530,030388,030388,     1.9,    11.8,     4.761628,0,0, 53,WISCONSIN WINNEBAGO 
R5,WI,55,54615, 4,1,1,3,Y, , .,27,  .,1545,1535,030388,030388,     1.3,    16.8,     4.761628,0,0, 53,WISCONSIN WINNEBAGO 
R5,WI,55,54615, 4,1,1,4,N, , .,27,  .,1330,1000,022388,022588,     1.0,    27.7,     4.761628,0,0, 53,WISCONSIN WINNEBAGO 
R5,WI,55,54660, 4,1,0,4,Y, , .,27,  .,0900,0900,030388,030388,     0.6,    28.0,     4.761628,0,0, 81,WISCONSIN WINNEBAGO 
R5,WI,55,54660, 4,1,0,4,Y, , .,27,  .,1500,1330,030388,030388,     1.9,    14.4,     4.761628,0,0, 81,WISCONSIN WINNEBAGO 
R5,WI,55,54660, 4,1,1,3,N, , .,27,  .,0815,0730,031588,031788,     0.3,     0.0,     4.761628,0,0, 81,WISCONSIN WINNEBAGO 
R5,WI,55,54660, 4,1,1,3,N, , .,27,  .,1530,1615,030388,030388,     2.2,    14.5,     4.761628,0,0, 81,WISCONSIN WINNEBAGO 
R5,WI,55,54660, 4,1,1,3,Y, , .,27,  .,0845,0830,031588,031788,     0.4,     0.0,     4.761628,0,0, 81,WISCONSIN WINNEBAGO 
R5,WI,55,54741, 4,1,1,1,Y, , .,27,  .,0900,0915,022488,022688,     0.5,     0.0,     4.761628,0,0, 35,WISCONSIN WINNEBAGO 
R5,WI,55,54806, 4,1,1,3,N, , .,28,  .,1345,1438,022288,022488,     0.3,     0.0,    18.375000,0,0,  3,BAD RIVER           
R5,WI,55,54806, 4,1,1,3,N, , .,28,  .,1523,1525,022288,022488,     0.6,    55.0,    18.375000,0,0,  3,BAD RIVER           
R5,WI,55,54814, 4,1,0,1,Y, , .,29,  .,1110,1120,032188,032388,     1.3,    12.2,     8.030303,0,0,  7,RED CLIFF           
R5,WI,55,54814, 4,1,0,1,Y, , .,29,  .,1330,1430,032188,032388,     1.7,    10.7,     8.030303,0,0,  7,RED CLIFF           
R5,WI,55,54814, 4,1,0,4,Y, , .,29,  .,1430,1430,032188,032388,     0.6,    29.4,     8.030303,0,0,  7,RED CLIFF           
R5,WI,55,54814, 4,1,1,3,N, , .,29,  .,1140,1140,032188,032388,     0.1,     0.0,     8.030303,0,0,  7,RED CLIFF           
R5,WI,55,54814, 4,1,1,3,N, , .,29,  .,1345,1410,032188,032388,     0.3,     0.0,     8.030303,0,0,  7,RED CLIFF           
R5,WI,55,54814, 4,2,1,3,Y, , .,29,  .,1430,1430,032188,032388,     1.7,     9.6,     8.030303,0,0,  7,RED CLIFF           
R5,WI,55,54828, 4,1,0,2,Y, , .,22,  .,1030,1030,030388,031088,     2.3,    13.0,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54828, 4,1,0,2,Y, , .,22,  .,1700,2230,030388,031088,     1.3,    13.3,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54828, 4,1,0,4,Y, , .,22,  .,0930,1030,030388,031188,     2.5,    12.2,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54828, 4,1,0,4,Y, , .,22,  .,1400,1400,030388,031188,    51.5,     1.5,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54828, 4,1,0,4,Y, , .,22,  .,1430,2100,030388,031188,     0.6,    33.0,     5.439952,0,0,999,LAC COURTE OREILLES 
R5,WI,55,54828, 4,1,0,4,Y, , .,22,  .,1500,1500,030388,031088,     1.1,    20.0,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54828, 4,1,0,4,Y, , .,22,  .,1530,1530,030388,031088,     1.4,    16.3,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54828, 4,1,0,4,Y, , .,22,  .,1545,1545,030388,031088,     0.5,    36.3,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54828, 4,1,0,4,Y, , .,22,  .,1600,1600,030388,031088,     1.0,    26.8,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54828, 4,1,1,1,N, , .,22,  .,1115,1130,030388,031188,     1.3,    19.3,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54828, 4,1,1,3,N, , .,22,  .,1000,1000,030388,031188,     0.9,    20.8,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54828, 4,1,1,3,N, , .,22,  .,1400,1400,032288,032588,     1.2,    20.2,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54828, 4,2,1,1,N, , .,22,  .,0930,0935,030388,031088,     1.0,    29.5,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54829, 4,1,0,4,Y, , .,26,  .,1345,1400,022988,030388,     1.8,    19.0,     7.935223,0,0,  5,ST. CROIX           
R5,WI,55,54829, 4,1,0,4,Y, , .,26,  .,1415,1430,022988,030388,     5.8,     6.9,     7.935223,0,0,  5,ST. CROIX           
R5,WI,55,54829, 4,1,1,1,N, , .,26,  .,1110,1110,030388,030388,     1.2,    17.7,     7.935223,0,0,  5,ST. CROIX           
R5,WI,55,54829, 4,1,1,1,N, , .,26,  .,1400,1415,022988,030388,     0.9,    32.6,     7.935223,0,0,  5,ST. CROIX           
R5,WI,55,54830, 4,1,0,4,Y, , .,26,  .,1100,1105,022988,030388,     0.6,    47.5,     7.935223,0,0, 13,ST. CROIX           
R5,WI,55,54830, 4,1,0,4,Y, , .,26,  .,1120,1120,022988,030388,     1.7,    16.2,     7.935223,0,0, 13,ST. CROIX           
R5,WI,55,54830, 4,1,0,4,Y, , .,26,  .,1140,1130,022988,030388,     1.9,    13.8,     7.935223,0,0, 13,ST. CROIX           
R5,WI,55,54843, 4,1,0,0,Y, , .,22,  .,1515,1530,030388,031088,     1.4,    19.8,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54843, 4,1,0,1,Y, , .,22,  .,0930,1035,030388,031088,     0.7,    34.2,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54843, 4,1,0,1,Y, , .,22,  .,1545,1545,030388,031088,     0.1,     0.0,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54843, 4,1,0,2,Y, , .,22,  .,1200,1200,030388,031188,     3.4,     8.8,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54843, 4,1,0,4,Y, , .,22,  .,0920,2125,030388,031088,     2.4,    11.8,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54843, 4,1,0,4,Y, , .,22,  .,0945,0948,030388,031088,     3.0,    10.0,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54843, 4,1,0,4,Y, , .,22,  .,1015,1018,030388,031088,     2.4,    12.6,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54843, 4,1,0,4,Y, , .,22,  .,1030,1030,030388,031088,     3.5,     9.1,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54843, 4,1,0,4,Y, , .,22,  .,1100,1100,030388,031088,     3.6,     8.9,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54843, 4,1,0,4,Y, , .,22,  .,1115,2325,030388,031088,     1.8,    13.0,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54843, 4,1,0,4,Y, , .,22,  .,1130,1130,030388,031088,     0.9,    30.9,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54843, 4,1,0,4,Y, , .,22,  .,1145,1147,030388,031088,     2.7,    11.8,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54843, 4,1,0,4,Y, , .,22,  .,1145,1310,030388,031088,     3.2,     9.5,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54843, 4,1,0,4,Y, , .,22,  .,1230,1300,031688,031888,     5.0,     6.2,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54843, 4,1,0,4,Y, , .,22,  .,1300,1230,031688,031888,     1.9,    13.9,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54843, 4,1,0,4,Y, , .,22,  .,1415,1420,030388,031088,     2.1,    13.4,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54843, 4,1,0,4,Y, , .,22,  .,1430,1445,030388,031088,     3.9,     8.0,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54843, 4,1,0,4,Y, , .,22,  .,1505,1520,030388,031088,     2.0,    13.6,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54843, 4,1,0,4,Y, , .,22,  .,1600,1800,030388,031088,     1.8,    15.2,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54843, 4,1,0,4,Y, , .,22,  .,1605,1605,030388,030388,     2.8,    11.5,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54843, 4,1,0,4,Y, , .,22,  .,1630,1500,030388,031188,     6.6,     4.2,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54843, 4,1,0,4,Y, , .,22,  .,1630,1630,030388,030388,     1.9,    19.6,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54843, 4,1,0,4,Y, , .,22,  .,1700,0830,030388,031088,     1.6,    15.3,     5.439952,0,0,113,LAC COURTE OREILLES 
R5,WI,55,54843, 4,1,0,4,Y, , .,22,  .,1700,1500,030388,031088,     1.7,    17.6,     5.439952,0,0,113,LAC COURTE OREILLES 
